ID,Sem Conta Corrente,Conta corrente (<0),Conta corrente (<200),Conta corrente (>=200),Duração do empréstimo (meses),Histórico (Pendências em outros bancos),Histórico (Sem pendências neste banco),Histórico (Pendências honradas),Histórico (Pendências atrasadas),Histórico (Sem pendências),Propósito (Carro novo),Propósito (Carro usado),Propósito (Móveis),Propósito (Telefone),Propósito (Eletrodomésticos),Propósito (Reparos),Propósito (Educação),Propósito (Férias),Propósito (Retrainamento),Propósito (Empresarial),Propósito (Outros),Limite de crédito,Poupança (<100),Poupança (<500),Poupança (>1000),Poupança (<=1000),Poupança (Desconhecido/Sem fundos),Tempo no emprego (Desempregado),Tempo no emprego (<1ano),Tempo no emprego (<4anos),Tempo no emprego (<7anos),Tempo no emprego (>=7anos),Taxa de Juros,Gênero (M =1/F=0),Estado Civil (Solteiro),Fiadores (Sem Fiador),Fiadores (Co-requerente),Fiadores,Tempo de Residência (Anos),Propriedade (Imobiliária),Propriedade (Seguro de vida),Propriedade (Carro),Propriedade (Desconhecido/Sem propriedade),Idade,Plano de parcelamento (Bancário),Plano de parcelamento (Lojas),Plano de parcelamento (Sem plano),Moradia (Aluguel),Moradia (Própria),Moradia (Gratuita),Cartões de Crédito,Grau de Qualificação (Desempregado),Grau de Qualificação (Temporário),Grau de Qualificação (Efetivado),Grau de Qualificação (Gestor),Número de dependentes,Trabalhador estrangeiro,class
661,1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,1,0,0,1,0,0,4,1,0,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0
662,0,0,0,1,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2241,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,2,1,0,0,0,50,0,0,1,0,1,0,2,0,0,1,0,1,1,1
663,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1050,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,1,0,0,35,0,1,0,0,1,0,2,0,0,0,1,1,1,1
664,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1047,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,1,0,0,50,0,0,1,0,1,0,1,0,1,0,0,1,1,1
665,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6314,1,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,2,0,0,0,1,27,1,0,0,0,1,0,2,0,0,0,1,1,1,1
666,0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3496,0,0,0,1,0,0,0,1,0,0,4,1,1,1,0,0,2,0,0,1,0,34,0,1,0,0,1,0,1,0,0,1,0,2,1,1
667,0,0,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3609,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,27,0,1,0,0,1,0,1,0,0,1,0,1,1,1
668,1,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4843,1,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,4,0,1,0,0,43,0,0,1,1,0,0,2,0,0,1,0,1,1,0
669,0,0,1,0,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3017,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,4,0,1,0,0,47,0,0,1,0,1,0,1,0,0,1,0,1,1,1
670,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4139,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,3,0,1,0,0,27,0,0,1,0,1,0,2,0,1,0,0,1,1,1
671,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5742,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,2,0,0,1,0,1,1,1
672,0,0,0,1,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10366,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,4,0,1,0,0,42,0,0,1,0,1,0,1,0,0,0,1,1,1,1
673,0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2080,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,1
674,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2580,0,0,1,0,0,0,1,0,0,0,4,1,1,1,0,0,2,1,0,0,0,41,1,0,0,0,1,0,1,0,1,0,0,2,1,0
675,0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4530,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,4,0,0,1,0,26,0,0,1,1,0,0,1,0,0,0,1,1,1,1
676,0,0,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5150,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,4,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,1
677,0,1,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5595,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0
678,1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2384,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,4,1,0,0,0,64,1,0,0,1,0,0,1,0,1,0,0,1,1,1
679,0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1453,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,1
680,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1538,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,56,0,0,1,0,1,0,1,0,0,1,0,1,1,1
681,0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2279,0,0,0,0,1,0,0,1,0,0,4,1,1,1,0,0,4,0,0,0,1,37,0,0,1,0,0,1,1,0,0,1,0,1,1,1
682,0,0,0,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1478,1,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,3,1,0,0,0,33,1,0,0,0,1,0,2,0,0,1,0,1,1,1
683,0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5103,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,3,0,0,0,1,47,0,0,1,0,0,1,3,0,0,1,0,1,1,1
684,0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9857,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3,0,1,0,0,31,0,0,1,0,1,0,2,0,1,0,0,2,1,1
685,0,0,0,1,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6527,0,0,0,0,1,0,0,1,0,0,4,1,1,1,0,0,4,0,0,0,1,34,0,0,1,0,0,1,1,0,0,1,0,2,1,1
686,0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1347,0,0,0,0,1,0,0,0,1,0,4,1,1,1,0,0,2,0,1,0,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,1
687,0,1,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2862,0,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,3,0,0,0,1,30,0,0,1,0,0,1,1,0,0,1,0,1,1,1
688,0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2753,0,1,0,0,0,0,0,0,0,1,3,1,1,0,1,0,4,0,0,1,0,35,0,0,1,0,1,0,1,0,0,1,0,1,1,1
689,1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3651,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,3,0,1,0,0,31,0,0,1,0,1,0,1,0,0,1,0,2,1,1
690,1,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,975,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,3,0,1,0,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,1
691,0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2631,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,1,0,0,0,25,0,0,1,0,1,0,1,0,1,0,0,1,1,1
692,0,1,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2896,0,1,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,1,0,29,0,0,1,0,1,0,1,0,0,1,0,1,1,1
693,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4716,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,3,1,0,0,0,44,0,0,1,0,1,0,2,0,1,0,0,2,1,1
694,0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2284,1,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,1
695,0,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1236,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,4,0,1,0,0,50,0,0,1,1,0,0,1,0,0,1,0,1,1,1
696,0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1103,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,3,1,0,0,0,29,0,0,1,0,1,0,2,0,0,1,0,1,0,1
697,0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,926,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,38,0,0,1,0,1,0,1,1,0,0,0,1,1,1
698,0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1800,1,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,2,0,0,1,0,1,1,1
699,0,0,1,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1905,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,4,0,0,1,0,40,0,0,1,1,0,0,1,0,0,0,1,1,1,1
700,0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1123,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,4,0,0,1,0,29,0,0,1,1,0,0,1,0,1,0,0,1,1,0
701,1,0,0,0,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6331,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,4,0,0,0,1,46,0,0,1,0,0,1,2,0,0,1,0,1,1,0
702,0,0,1,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1377,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,1,47,0,0,1,0,0,1,1,0,0,1,0,1,1,1
703,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2503,0,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,2,0,1,0,0,41,0,1,0,0,1,0,2,0,0,1,0,1,1,1
704,0,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2528,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1,0,0,32,0,0,1,0,1,0,1,0,0,1,0,2,1,1
705,0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5324,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,1,35,0,0,1,0,0,1,1,0,0,1,0,1,1,1
706,0,1,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6560,0,1,0,0,0,0,0,0,1,0,3,1,1,1,0,0,2,0,1,0,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0
707,0,1,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2969,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,1,0,0,25,0,0,1,1,0,0,2,0,0,1,0,1,1,0
708,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1206,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,4,1,0,0,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,1
709,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2118,1,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,2,1,0,0,0,37,0,0,1,0,1,0,1,0,1,0,0,2,1,1
710,0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,629,0,0,1,0,0,0,0,0,0,1,4,1,1,1,0,0,3,0,1,0,0,32,1,0,0,0,1,0,2,0,0,0,1,1,1,1
711,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1198,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,4,0,0,0,1,35,0,0,1,0,0,1,1,0,0,1,0,1,1,0
712,0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2476,0,0,0,0,1,0,0,0,0,1,4,1,1,1,0,0,4,1,0,0,0,46,0,0,1,0,1,0,1,0,0,0,1,1,1,1
713,1,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1138,1,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,4,1,0,0,0,25,0,0,1,0,1,0,2,0,1,0,0,1,1,1
714,0,1,0,0,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14027,1,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,2,0,0,0,1,27,0,0,1,0,1,0,1,0,0,0,1,1,1,0
715,0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7596,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,4,0,0,1,0,63,0,0,1,0,1,0,2,0,0,1,0,1,1,1
716,0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3077,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,2,0,0,1,0,40,0,0,1,0,1,0,2,0,0,1,0,2,1,1
717,0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1505,1,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,2,0,0,0,1,32,0,0,1,0,0,1,1,0,0,0,1,1,1,1
718,0,0,1,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3148,0,0,0,0,1,0,0,1,0,0,3,1,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,2,0,0,1,0,1,1,1
719,0,1,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6148,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,4,0,0,1,0,31,1,0,0,0,1,0,2,0,0,1,0,1,1,1
720,0,0,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1337,1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,2,0,0,1,0,34,0,0,1,0,1,0,2,0,0,0,1,1,1,0
721,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,433,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,2,0,1,0,0,24,1,0,0,1,0,0,1,0,0,1,0,2,1,0
722,1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,1,0,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0
723,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,790,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,3,1,0,0,0,66,0,0,1,0,1,0,1,0,1,0,0,1,1,1
724,0,0,0,1,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2570,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,0,21,0,0,1,1,0,0,1,0,0,1,0,1,1,0
725,0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,250,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,0,41,1,0,0,0,1,0,2,0,1,0,0,1,1,1
726,0,0,0,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1316,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,1,0,0,47,0,0,1,0,1,0,2,0,1,0,0,1,1,1
727,1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1882,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,4,0,0,1,0,25,1,0,0,1,0,0,2,0,0,1,0,1,1,0
728,0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6416,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3,0,0,0,1,59,0,0,1,1,0,0,1,0,0,1,0,1,1,0
729,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1275,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,1
730,0,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6403,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,1
731,1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,1,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,4,1,0,0,0,21,0,0,1,1,0,0,1,0,1,0,0,2,1,0
732,0,1,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,760,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,44,0,0,1,0,1,0,1,0,1,0,0,1,1,1
733,0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2603,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,1,0,0,1,0,1,1,1
734,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3380,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,37,0,0,1,0,1,0,1,0,0,1,0,2,1,1
735,0,1,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3990,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,1,29,1,0,0,0,1,0,1,1,0,0,0,1,1,1
736,0,1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11560,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,2,0,0,0,1,1,1,0
737,1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4380,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,4,0,0,1,0,35,0,0,1,0,1,0,1,0,1,0,0,2,1,1
738,0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6761,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3,0,0,0,1,45,0,0,1,0,1,0,2,0,0,0,1,2,1,1
739,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4280,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,4,0,0,1,0,26,0,0,1,1,0,0,2,0,1,0,0,1,1,0
740,1,0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2325,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,3,0,0,1,0,32,1,0,0,0,1,0,1,0,0,1,0,1,1,1
741,0,1,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1048,1,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,4,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0,1,1,1
742,0,0,0,1,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3160,0,0,0,0,1,0,0,0,0,1,4,1,1,1,0,0,3,0,1,0,0,41,0,0,1,0,1,0,1,0,0,1,0,1,1,1
743,1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2483,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,0,4,1,0,0,0,22,0,1,0,0,1,0,1,0,0,1,0,1,1,1
744,1,0,0,0,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14179,0,0,0,0,1,0,0,0,1,0,4,1,1,1,0,0,4,0,1,0,0,30,0,0,1,0,1,0,2,0,0,0,1,1,1,1
745,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1797,1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,28,1,0,0,0,1,0,2,0,1,0,0,1,1,1
746,1,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2511,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,1,0,0,1,0,1,1,1
747,1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1274,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,37,0,0,1,0,1,0,1,0,1,0,0,1,1,0
748,0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5248,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,1
749,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3029,1,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,1
750,1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,428,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,49,1,0,0,0,1,0,1,0,0,1,0,1,1,1
751,1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,976,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,1,0,0,1,1,0
752,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,841,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,1,0,0,0,23,0,0,1,1,0,0,1,0,1,0,0,1,1,1
753,0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5771,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,2,0,0,1,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,1
754,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1555,0,0,0,1,0,0,0,0,0,1,4,1,1,1,0,0,4,0,0,0,1,55,0,0,1,0,0,1,2,0,0,1,0,2,1,0
755,1,0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,4,0,0,0,1,32,0,0,1,1,0,0,1,0,0,1,0,1,1,0
756,0,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1299,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,74,0,0,1,0,1,0,3,1,0,0,0,2,0,1
757,0,0,1,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1271,0,0,0,0,1,0,0,1,0,0,3,1,1,1,0,0,4,0,0,0,1,39,0,0,1,0,0,1,2,0,0,1,0,1,1,0
758,0,0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1393,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,2,1,0,0,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,1
759,1,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,691,1,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,3,0,1,0,0,35,0,0,1,0,1,0,2,0,0,1,0,1,1,0
760,0,0,0,1,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5045,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,4,0,0,1,0,59,0,0,1,0,1,0,1,0,0,1,0,1,1,1
761,1,0,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2124,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,4,1,0,0,0,24,0,0,1,1,0,0,2,0,0,1,0,1,1,0
762,1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2214,1,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,3,0,1,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,1
763,0,0,0,1,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12680,0,0,0,0,1,0,0,0,0,1,4,1,1,1,0,0,4,0,0,0,1,30,0,0,1,0,0,1,1,0,0,0,1,1,1,0
764,0,0,0,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2463,0,1,0,0,0,0,0,0,1,0,4,1,0,1,0,0,3,0,1,0,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,1
765,0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1155,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,3,1,0,0,0,40,1,0,0,0,1,0,2,0,1,0,0,1,1,1
766,1,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3108,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,4,0,1,0,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0
767,0,0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2901,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4,1,0,0,0,31,0,0,1,1,0,0,1,0,0,1,0,1,1,1
768,0,1,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3617,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,3,0,0,1,0,1,1,1
769,0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1655,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,4,1,0,0,0,63,0,0,1,0,1,0,2,0,1,0,0,1,1,1
770,1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2812,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,4,1,0,0,0,26,0,0,1,1,0,0,1,0,0,1,0,1,1,1
771,1,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8065,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,1,25,0,0,1,0,1,0,2,0,0,0,1,1,1,0
